vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1067763553357791232,1783299022000-632578958264631296-1067763553357791232,1783299022000,1783311963000,1,148.521,59.651,2.489832525858745,632578958264631296,1783299022000,1067763553357791232,RJ47GA6214,12941000,1783311963000,157.47781807455797,3.550000000000182,59.65068866460529,156.0,59.65068866460529,1783299022000-632578958264631296-1067763553357791232,2.489845521064828,148.521,,,,
942471450843938816,1783339978000-632578958264631296-942471450843938816,1783339978000,1783352192000,1,148.054,52.095,2.842000191957002,632578958264631296,1783339978000,942471450843938816,RJ47GA3611,12214000,1783352192000,137.53133133568167,3.350000000000364,52.09520126351578,,52.09520126351578,1783339978000-632578958264631296-942471450843938816,2.841989212232639,148.054,,,,
869903761768710144,1783314725000-632578958264631296-869903761768710144,1783314725000,1783327119000,1,147.77,44.691,3.3064822894990042,632578958264631296,1783314725000,869903761768710144,RJ47GA4506,12394000,1783327119000,117.98531302900118,3.400000000001455,44.69140645037923,154.5,44.69140645037923,1783314725000-632578958264631296-869903761768710144,3.3064522183715277,147.77,,,,1.5312627994720815
1132636252537880576,1783296658000-632578958264631296-1132636252537880576,1783296658000,1783309452000,1,147.681,35.099,4.207555770819682,632578958264631296,1783296658000,1132636252537880576,RK47GA5327,12794000,1783309452000,92.66114945871598,3.5,35.098920249513625,152.60000000000582,35.09892024951362,1783296658000-632578958264631296-1132636252537880576,4.207565331074436,147.681,,,,
1545823503347875840,1783346277000-632578958264631296-1545823503347875840,1783346277000,1783359166000,1,147.43,48.712,3.0265642962719657,632578958264631296,1783346277000,1545823503347875840,NL01AK8870,12889000,1783359166000,128.5997936564897,3.5499999999999545,48.71204305170065,150.52499999999782,48.71204305170065,1783346277000-632578958264631296-1545823503347875840,3.0265616213946274,147.43,,,,
1504892206538817536,1783326824000-632578958264631296-1504892206538817536,1783326824000,1783339597000,1,146.72,55.912,2.624123622835885,632578958264631296,1783326824000,1504892206538817536,RJ47GA8528,12773000,1783339597000,147.6079076012095,3.5499999999999545,55.912086212579354,154.8199999999997,55.912086212579354,1783326824000-632578958264631296-1504892206538817536,2.6241195766183067,146.72,,,,
916722872880201728,1783296242000-632578958264631296-916722872880201728,1783296242000,1783310421000,1,146.23,38.796,3.7692030106196515,632578958264631296,1783296242000,916722872880201728,RJ47GA2142,14179000,1783310421000,102.42150815495137,3.899999999999636,38.796025816269456,159.625,38.796025816269456,1783296242000-632578958264631296-916722872880201728,3.7692005024565467,146.23,,,,
1536014716214706176,1783312706000-632578958264631296-1536014716214706176,1783312706000,1783324559000,1,146.081,45.913,3.1816914599350947,632578958264631296,1783312706000,1536014716214706176,RJ47GA8947,11853000,1783324559000,121.21155295268561,2.9000000000000057,45.91346702753243,,45.91346702753243,1783312706000-632578958264631296-1536014716214706176,3.1816590960643683,146.081,,,,
1536014758619119616,1783337263000-632578958264631296-1536014758619119616,1783337263000,1783350552000,1,145.773,53.319,2.7339785067236817,632578958264631296,1783337263000,1536014758619119616,RJ47GA8942,13289000,1783350552000,140.76109005033922,3.549999999999997,53.31859471603758,,53.31859471603758,1783337263000-632578958264631296-1536014758619119616,2.7339992881724107,145.773,,,,
1525559056574447616,1783319786000-632578958264631296-1525559056574447616,1783319786000,1783332265000,1,145.179,48.737,2.978825122596795,632578958264631296,1783319786000,1525559056574447616,NL01AK6560,12479000,1783332265000,128.6669171146441,3.4500000000000455,48.73746860403185,153.25,48.73746860403185,1783319786000-632578958264631296-1525559056574447616,2.9787964816045034,145.179,,,,
1536432469593554944,1783319452000-632578958264631296-1536432469593554944,1783319452000,1783332258000,1,144.723,53.58,2.7010638297872345,632578958264631296,1783319452000,1536432469593554944,NL01AK8052,12806000,1783332258000,141.4511999999998,3.5,53.57999999999993,148.94000000000233,53.57999999999993,1783319452000-632578958264631296-1536432469593554944,2.701063829787238,144.723,,,,
1501933614227521536,1783309281000-632578958264631296-1501933614227521536,1783309281000,1783319897000,1,144.693,52.5,2.756057142857143,632578958264631296,1783309281000,1501933614227521536,NL01AK3126,10616000,1783319897000,138.6,2.8999999999998636,52.5,144.125,52.5,1783309281000-632578958264631296-1501933614227521536,2.756057142857143,144.693,,,,
965194336809517056,1783302023000-632578958264631296-965194336809517056,1783302023000,1783314160000,1,144.683,63.665,2.2725673446948873,632578958264631296,1783302023000,965194336809517056,RJ14GN1584,12137000,1783314160000,168.07618701567344,0.0,63.66522235442175,,63.66522235442176,1783302023000-632578958264631296-965194336809517056,2.272559407623765,144.683,,,,
1046442314819436544,1783304314000-632578958264631296-1046442314819436544,1783304314000,1783328136000,1,143.159,77.704,1.842363327499228,632578958264631296,1783304314000,1046442314819436544,RJ47GA3600,23822000,1783328136000,205.13886629793944,6.550000000000011,77.70411602194676,146.75,77.70411602194676,1783304314000-632578958264631296-1046442314819436544,1.8423605766207565,143.159,,,,
1083728582527680512,1783330225000-632578958264631296-1083728582527680512,1783330225000,1783341638000,1,143.034,46.845,3.0533461415305796,632578958264631296,1783330225000,1083728582527680512,RJ47GA6350,11413000,1783341638000,123.6707263203738,3.149999999999636,46.84497209105068,151.79999999998836,46.84497209105068,1783330225000-632578958264631296-1083728582527680512,3.053347960630451,143.034,,,,
1097510484225032192,1783341085000-632578958264631296-1097510484225032192,1783341085000,1783354472000,1,142.999,45.584,3.137043699543699,632578958264631296,1783341085000,1097510484225032192,RJ47GA3830,13387000,1783354472000,120.34094095855467,3.7000000000007276,45.58368975702828,156.5,45.58368975702828,1783341085000-632578958264631296-1097510484225032192,3.137065050289217,142.999,,,,
1464628801508999168,1783325274000-632578958264631296-1464628801508999168,1783325274000,1783339217000,1,142.913,56.577,2.5259911271364692,632578958264631296,1783325274000,1464628801508999168,NL01AK1964,13943000,1783339217000,149.3631014562665,3.849999999999909,56.57693236979791,147.75,56.5769323697979,1783325274000-632578958264631296-1464628801508999168,2.5259941466230913,142.913,,,,
1370798572273926144,1783325245000-632578958264631296-1370798572273926144,1783325245000,1783338239000,1,142.844,58.834,2.427915830982085,632578958264631296,1783325245000,1370798572273926144,NL01AJ4827,12994000,1783338239000,155.3209984064024,3.550000000000182,58.83371151757667,145.5,58.833711517576674,1783325245000-632578958264631296-1370798572273926144,2.427927735909116,142.844,,,,
1464260641047969792,1783325275000-632578958264631296-1464260641047969792,1783325275000,1783338316000,1,142.828,56.593,2.5237750251797926,632578958264631296,1783325275000,1464260641047969792,NL01AK1966,13041000,1783338316000,149.4059181252658,3.599999999999909,56.59315080502492,147.25,56.59315080502492,1783325275000-632578958264631296-1464260641047969792,2.523768300020473,142.828,,,,
1101524127430213632,1783305881000-632578958264631296-1101524127430213632,1783305881000,1783317144000,1,142.5,47.433,3.004237556131807,632578958264631296,1783305881000,1101524127430213632,RJ47GA3640,11263000,1783317144000,125.22276222347907,3.0499999999992724,47.43286447859055,142.5,47.43286447859055,1783305881000-632578958264631296-1101524127430213632,3.0042461396005136,142.5,,,,
