vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission
1334833501215653888,1773628244000-649034868264558592-1334833501215653888,1773628244000,1773641983000,1,210.802,68.029,3.0987079039821253,649034868264558592,1773628244000,1334833501215653888,MP09DS9990,13739000,1773641983000,210.802,3.7999999999992724,68.02873182835792,3.098720119197147,216.61999999999534,68.02873182835792,1773628244000-649034868264558592-1334833501215653888,
1334833501215653888,1773655743000-649034868264558592-1334833501215653888,1773655743000,1773672789000,1,206.195,60.9,3.3857963875205255,649034868264558592,1773655743000,1334833501215653888,MP09DS9990,17046000,1773672789000,206.195,4.700000000000728,60.899548241022835,3.3858215036988404,212.27500000002328,60.89954824102283,1773655743000-649034868264558592-1334833501215653888,
1084481853835968512,1773617053000-649034868264558592-1084481853835968512,1773617053000,1773630127000,2,194.052,59.32,3.271274443695212,649034868264558592,1773617053000,1084481853835968512,MP09PA3303,13074000,1773630127000,194.069,2.899999999999636,59.33749730135372,3.2705963147450188,200.74499999999534,59.33749730135373,1773617053000-649034868264558592-1084481853835968512,
1284476928488636416,1773658826000-649034868264558592-1284476928488636416,1773658826000,1773676112000,1,192.377,59.071,3.2567080293206483,649034868264558592,1773658826000,1284476928488636416,MP09DJ9990,17286000,1773676112000,192.377,4.772686111111111,59.07111836535724,3.2567015036035127,204.6700000000419,59.07286072026553,1773658826000-649034868264558592-1284476928488636416,
1284476928488636416,1773629174000-649034868264558592-1284476928488636416,1773629174000,1773642517000,2,191.97500000000002,58.047,3.3072337933054254,649034868264558592,1773629174000,1284476928488636416,MP09DJ9990,13343000,1773642517000,192.017,3.6999999999989086,58.086084486271325,3.3057315138083254,204.30000000004657,58.086084486271325,1773629174000-649034868264558592-1284476928488636416,
1334832669606805504,1773683044000-649034868264558592-1334832669606805504,1773683044000,1773696462000,2,187.243,68.56,2.7310822637106185,649034868264558592,1773683044000,1334832669606805504,MP09AH9990,13418000,1773696462000,187.268,3.6986111111109494,68.58499684118786,2.730451390609944,182.70000000001164,68.58499684118786,1773683044000-649034868264558592-1334832669606805504,
933044705925529600,1773658375000-649034868264558592-933044705925529600,1773658375000,1773673533000,1,183.787,51.988,3.5351811956605372,649034868264558592,1773658375000,933044705925529600,MP07P5550,15158000,1773673533000,183.787,0.0,51.987864651389955,3.5351903993826808,169.86999999999534,51.987864651389955,1773658375000-649034868264558592-933044705925529600,
1334833185816576000,1773654847000-649034868264558592-1334833185816576000,1773654847000,1773670459000,1,183.636,53.506,3.4320636937913505,649034868264558592,1773654847000,1334833185816576000,MP09DS0999,15612000,1773670459000,183.636,4.299999999999272,53.50619770451366,3.432051012372888,189.5549999999348,53.50619770451366,1773654847000-649034868264558592-1334833185816576000,
1268894231850647552,1773682386000-649034868264558592-1268894231850647552,1773682386000,1773693895000,1,180.733,52.848,3.419864517105662,649034868264558592,1773682386000,1268894231850647552,MP09DA9990,11509000,1773693895000,180.733,3.150000000000091,52.84799999999814,3.419864517105782,194.77999999996973,52.84799999999814,1773682386000-649034868264558592-1268894231850647552,
1284477133422329856,1773626946000-649034868264558592-1284477133422329856,1773626946000,1773640741000,2,179.03900000000002,62.408,2.868846942699654,649034868264558592,1773626946000,1284477133422329856,MP09DH9990,13795000,1773640741000,179.049,3.7999999999992724,62.46480765444952,2.8663980043048434,192.1700000000419,62.464807654449515,1773626946000-649034868264558592-1284477133422329856,
1494312585351135232,1773649420000-649034868264558592-1494312585351135232,1773649420000,1773669437000,1,174.438,63.607,2.7424340088355055,649034868264558592,1773649420000,1494312585351135232,MP09AZ0009,20017000,1773669437000,174.438,5.522499999999809,63.606781782578395,2.742443417374368,172.7100000000064,63.60678178257839,1773649420000-649034868264558592-1494312585351135232,
1268894095296692224,1773678800000-649034868264558592-1268894095296692224,1773678800000,1773690622000,1,171.609,60.157,2.852685473012285,649034868264558592,1773678800000,1268894095296692224,MP09DF0999,11822000,1773690622000,171.609,3.236111111111313,60.15717916251168,2.8526769770305664,169.47999999998137,60.15717916251168,1773678800000-649034868264558592-1268894095296692224,
1268893955106275328,1773629314000-649034868264558592-1268893955106275328,1773629314000,1773647977000,1,170.604,77.268,2.207951545271005,649034868264558592,1773629314000,1268893955106275328,MP09DE0999,18663000,1773647977000,170.604,5.1366666666654055,77.26800098488023,2.2079515171278175,167.15999999991618,77.26800098488023,1773629314000-649034868264558592-1268893955106275328,
1146410747421523968,1773662513000-649034868264558592-1146410747421523968,1773662513000,1773681107000,1,168.776,62.396,2.7049169818578114,649034868264558592,1773662513000,1146410747421523968,MP09ZM9990,18594000,1773681107000,168.776,5.121944444445035,62.395605189992295,2.704934097298734,168.72000000008848,62.39560518999229,1773662513000-649034868264558592-1146410747421523968,
1289228257593393152,1773629666000-649034868264558592-1289228257593393152,1773629666000,1773647395000,1,168.263,65.564,2.5663931425782445,649034868264558592,1773629666000,1289228257593393152,MP09DL9990,17729000,1773647395000,168.263,0.0,65.56375750155559,2.5664026348094486,172.59999999997672,65.56375750155559,1773629666000-649034868264558592-1289228257593393152,
1268893773056704512,1773623947000-649034868264558592-1268893773056704512,1773623947000,1773641618000,1,157.431,52.01,3.026937127475486,649034868264558592,1773623947000,1268893773056704512,MP09DG0009,17671000,1773641618000,157.431,4.868611111111022,52.00953847595588,3.0269639880150194,157.2399999999907,52.00953847595588,1773623947000-649034868264558592-1268893773056704512,
