vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1396881232180019200,1782559091000-632578958264631296-1396881232180019200,1782559091000,1782572243000,1,150.137,52.0,2.88725,632578958264631296,1782559091000,1396881232180019200,NL01AJ6926,,13152000,1782572243000,137.28,3.650000000000091,52.0,2.88725,153.625,52.0,1782559091000-632578958264631296-1396881232180019200,150.137,,,,
1526262198169501696,1782573356000-632578958264631296-1526262198169501696,1782573356000,1782589120000,1,150.127,26.726,5.617264087405523,632578958264631296,1782573356000,1526262198169501696,NL01AK6561,,15764000,1782589120000,70.5557289638369,4.300000000000068,26.72565491054428,5.617336619158741,156.125,26.72565491054428,1782573356000-632578958264631296-1526262198169501696,150.127,,,,
1350071704793120768,1782520780000-632578958264631296-1350071704793120768,1782520780000,1782533125000,1,150.048,54.401,2.758184592194996,632578958264631296,1782520780000,1350071704793120768,RJ47GA3451,,12345000,1782533125000,143.61757279103412,3.400000000001455,54.40059575417959,2.7582050880108575,152.875,54.40059575417959,1782520780000-632578958264631296-1350071704793120768,150.048,,,,
1135631306680434688,1782559880000-632578958264631296-1135631306680434688,1782559880000,1782571145000,1,149.961,60.75,2.468493827160494,632578958264631296,1782559880000,1135631306680434688,RJ47GA6227,,11265000,1782571145000,160.3799819919056,3.100000000000364,60.74999317875211,2.4684941043326782,160.59999999997672,60.74999317875211,1782559880000-632578958264631296-1135631306680434688,149.961,,,,
1083728047674228736,1782559880000-632578958264631296-1083728047674228736,1782559880000,1782571227000,1,149.91,56.748,2.641679001903151,632578958264631296,1782559880000,1083728047674228736,RJ47GA6306,,11347000,1782571227000,149.8147786447336,3.100000000000364,56.74802221391424,2.6416779678225164,159.60000000000582,56.74802221391425,1782559880000-632578958264631296-1083728047674228736,149.91,,,,
1536014570613637120,1782520697000-632578958264631296-1536014570613637120,1782520697000,1782532289000,1,149.748,51.438,2.9112329406275514,632578958264631296,1782520697000,1536014570613637120,NL01AK9202,,11592000,1782532289000,135.7951960155484,3.1499999999999773,51.437574248313794,2.9112570370658366,153.73500000000058,51.437574248313794,1782520697000-632578958264631296-1536014570613637120,149.748,,,,
812260483275948032,1782563021000-632578958264631296-812260483275948032,1782563021000,1782576259000,1,149.449,59.946,2.493060421045608,632578958264631296,1782563021000,812260483275948032,RJ47GA3187,['900758004222132228'],13238000,1782576259000,158.25675202308722,3.599999999998545,59.945739402684545,2.493071258927657,168.64000000001397,59.945739402684545,1782563021000-632578958264631296-812260483275948032,149.449,,,900758004222132228,
931938125880492032,1782552713000-632578958264631296-931938125880492032,1782552713000,1782564370000,1,149.313,61.532,2.426591042059416,632578958264631296,1782552713000,931938125880492032,RJ47GA4521,,11657000,1782564370000,162.44448000000042,2.9499999999999886,61.53200000000015,2.42659104205941,154.3000000000029,61.53200000000015,1782552713000-632578958264631296-931938125880492032,149.313,,,,
1405141042860130304,1782535773000-632578958264631296-1405141042860130304,1782535773000,1782550406000,1,149.11,43.37,3.4380908462070563,632578958264631296,1782535773000,1405141042860130304,NL01AJ7418,,14633000,1782550406000,114.49580585229131,4.0,43.36962342889822,3.4381206985681234,155.72500000000582,43.36962342889822,1782535773000-632578958264631296-1405141042860130304,149.11,"{'count': 14, 'error_code': None, 'flags': {'alta-status': 'NA-alt', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'mean': 33401.79827072713, 'std': 12132.165144393153, 'timestamp': 1782709689021}",,,
916722872880201728,1782550693000-632578958264631296-916722872880201728,1782550693000,1782563027000,1,148.245,41.189,3.599140547233485,632578958264631296,1782550693000,916722872880201728,RJ47GA2142,,12334000,1782563027000,108.74007148058688,3.400000000001455,41.18942101537382,3.599103758818752,161.375,41.18942101537382,1782550693000-632578958264631296-916722872880201728,148.245,,,,
